x	y	rho	u	v	w	A11	A12	A13	A21	A22	A23	A31	A32	A33	omega	curlynorm	rho-rho0detA
0.2925 	0 	1.02226 	0.0174489 	0.0961395 	0	1.00737	0.00875147	0	-0.0092676	1.00731	0	0	0	1.00735	0.0710686	0.0189589	-8.94339e-07

0.2975 	0 	1.02229 	0.0174135 	0.0964812 	0	1.00738	0.00782582	0	-0.00830293	1.00732	0	0	0	1.00736	0.0657553	0.0173481	-8.38398e-07

0.3025 	0 	1.0223 	0.0173776 	0.096797 	0	1.0074	0.00698219	0	-0.00742249	1.00733	0	0	0	1.00736	0.060738	0.0158503	-7.81357e-07

0.3075 	0 	1.02232 	0.0173412 	0.0970885 	0	1.00741	0.00621425	0	-0.00661989	1.00734	0	0	0	1.00736	0.0560091	0.0144607	-7.22463e-07

0.3125 	0 	1.02233 	0.0173043 	0.0973571 	0	1.00741	0.00551605	0	-0.00588911	1.00735	0	0	0	1.00737	0.0515599	0.013174	-6.65451e-07

0.3175 	0 	1.02233 	0.0172671 	0.0976041 	0	1.00742	0.00488202	0	-0.00522451	1.00735	0	0	0	1.00737	0.0473825	0.0119847	-6.32831e-07

0.3225 	0 	1.02233 	0.0172296 	0.0978309 	0	1.00742	0.00430696	0	-0.00462081	1.00736	0	0	0	1.00737	0.0434702	0.0108871	-6.54664e-07

0.3275 	0 	1.02233 	0.0171919 	0.0980388 	0	1.00742	0.00378605	0	-0.00407306	1.00736	0	0	0	1.00737	0.039796	0.00987538	-5.87917e-07

0.3325 	0 	1.02233 	0.0171539 	0.0982289 	0	1.00743	0.00331481	0	-0.00357676	1.00736	0	0	0	1.00737	0.036356	0.00894416	-2.51118e-07

0.3375 	0 	1.02233 	0.0171156 	0.0984024 	0	1.00743	0.00288908	0	-0.00312777	1.00736	0	0	0	1.00737	0.0331733	0.00808866	-2.36344e-07

0.3425 	0 	1.02231 	0.0170774 	0.0985606 	0	1.00742	0.00250498	0	-0.00272205	1.00736	0	0	0	1.00736	0.0302102	0.00730526	-4.11776e-07

0.3475 	0 	1.0223 	0.0170391 	0.0987045 	0	1.00742	0.00215879	0	-0.00235573	1.00735	0	0	0	1.00736	0.0274315	0.00659153	-3.20369e-07

0.3525 	0 	1.02229 	0.0170005 	0.098835 	0	1.00742	0.00184695	0	-0.00202517	1.00735	0	0	0	1.00736	0.0248475	0.00594393	-2.67063e-07

0.3575 	0 	1.02228 	0.0169619 	0.098953 	0	1.00741	0.00156614	0	-0.00172703	1.00735	0	0	0	1.00735	0.0224534	0.00535717	-2.33106e-07

0.3625 	0 	1.02226 	0.016923 	0.0990595 	0	1.00741	0.0013134	0	-0.00145825	1.00734	0	0	0	1.00735	0.0202397	0.0048264	-1.92989e-07

0.3675 	0 	1.02225 	0.016884 	0.0991554 	0	1.0074	0.00108596	0	-0.00121596	1.00734	0	0	0	1.00734	0.0181952	0.00434762	-1.38913e-07

0.3725 	0 	1.02223 	0.0168448 	0.0992414 	0	1.0074	0.000881268	0	-0.000997515	1.00733	0	0	0	1.00734	0.0162961	0.0039175	-1.01322e-07

0.3775 	0 	1.02222 	0.0168055 	0.0993183 	0	1.00739	0.000696928	0	-0.000800651	1.00733	0	0	0	1.00733	0.0145384	0.00352841	-1.01284e-07

0.3825 	0 	1.0222 	0.016766 	0.0993868 	0	1.00739	0.000531171	0	-0.000623185	1.00732	0	0	0	1.00733	0.0129243	0.00318	-6.79698e-08

0.3875 	0 	1.02218 	0.0167263 	0.0994476 	0	1.00738	0.000381657	0	-0.000462923	1.00732	0	0	0	1.00732	0.0114369	0.00287296	-2.65762e-08

0.3925 	0 	1.02216 	0.0166864 	0.0995012 	0	1.00738	0.000246565	0	-0.000317933	1.00731	0	0	0	1.00731	0.0100636	0.00260087	-1.88188e-09

0.3975 	0 	1.02214 	0.0166463 	0.0995482 	0	1.00737	0.00012421	0	-0.000186466	1.0073	0	0	0	1.00731	0.00879688	0.00236155	2.14706e-08

0.4025 	0 	1.02212 	0.016606 	0.0995892 	0	1.00736	1.2999e-05	0	-6.68678e-05	1.0073	0	0	0	1.0073	0.00762777	0.00215386	4.55866e-08

0.4075 	0 	1.0221 	0.0165654 	0.0996245 	0	1.00736	-8.86302e-05	0	4.24774e-05	1.00729	0	0	0	1.00729	0.00654712	0.00197788	7.07779e-08

0.4125 	0 	1.02207 	0.0165246 	0.0996546 	0	1.00735	-0.000182272	0	0.000143216	1.00728	0	0	0	1.00728	0.00554606	0.00183489	9.75461e-08

0.4175 	0 	1.02205 	0.0164835 	0.09968 	0	1.00734	-0.000269613	0	0.000237083	1.00727	0	0	0	1.00728	0.00461713	0.001727	1.2615e-07

0.4225 	0 	1.02203 	0.0164422 	0.0997008 	0	1.00733	-0.000352453	0	0.000325936	1.00727	0	0	0	1.00727	0.00375275	0.00165624	1.55817e-07

0.4275 	0 	1.022 	0.0164005 	0.0997175 	0	1.00733	-0.000432681	0	0.000411702	1.00726	0	0	0	1.00726	0.00294422	0.00162302	1.8281e-07

0.4325 	0 	1.02198 	0.0163586 	0.0997302 	0	1.00732	-0.000512143	0	0.000496286	1.00725	0	0	0	1.00725	0.00217126	0.00163052	2.00268e-07

0.4375 	0 	1.02195 	0.0163163 	0.0997392 	0	1.00731	-0.000593046	0	0.00058182	1.00724	0	0	0	1.00724	0.00141101	0.00169384	2.07097e-07

0.4425 	0 	1.02192 	0.0162737 	0.0997444 	0	1.0073	-0.00067874	0	0.000671482	1.00723	0	0	0	1.00723	0.000762243	0.0018352	2.06443e-07

0.4475 	0 	1.02189 	0.0162307 	0.0997468 	0	1.00729	-0.000773641	0	0.000769979	1.00722	0	0	0	1.00722	0.000176308	0.00206665	2.05769e-07

0.4525 	0 	1.02187 	0.0161873 	0.0997461 	0	1.00728	-0.000882295	0	0.000882486	1.00721	0	0	0	1.00721	-0.000491342	0.0023781	2.24145e-07

0.4575 	0 	1.02184 	0.0161435 	0.0997419 	0	1.00727	-0.00100813	0	0.00101209	1.0072	0	0	0	1.0072	-0.00104399	0.00272721	2.01498e-07

0.4625 	0 	1.02181 	0.0160996 	0.0997357 	0	1.00726	-0.00115149	0	0.00115938	1.00719	0	0	0	1.00719	-0.00134235	0.00300829	1.55021e-07

0.4675 	0 	1.02178 	0.0160561 	0.0997285 	0	1.00725	-0.00130524	0	0.00131738	1.00718	0	0	0	1.00719	-0.001437	0.00304891	4.24154e-07

0.4725 	0 	1.02175 	0.016013 	0.0997213 	0	1.00724	-0.00145236	0	0.00146843	1.00717	0	0	0	1.00718	-0.0013218	0.00274846	1.64774e-06

0.4775 	0 	1.02169 	0.0159691 	0.0997153 	0	1.00723	-0.00157392	0	0.00159359	1.00714	0	0	0	1.00716	-0.00108033	0.0023019	2.93194e-06

0.4825 	0 	1.02158 	0.0159153 	0.0997105 	0	1.00723	-0.0016538	0	0.00167649	1.00706	0	0	0	1.00713	-0.000384006	0.00345523	6.15321e-06

0.4875 	0 	1.02125 	0.0158239 	0.0997114 	0	1.00724	-0.00167787	0	0.00170421	1.00681	0	0	0	1.00702	0.00356485	0.0114092	1.58919e-05

0.4925 	0 	1.02002 	0.0155577 	0.0997462 	0	1.00737	-0.001583	0	0.00162884	1.00594	0	0	0	1.0066	0.0171608	0.0372321	-1.7089e-05

0.4975 	0 	1.01313 	0.0119827 	0.099883 	0	1.00627	-0.000934552	0	0.000953491	1.00324	0	0	0	1.00368	0.0253842	0.0623102	-0.000110561

