x	y	rho	u	v	w	A11	A12	A13	A21	A22	A23	A31	A32	A33	omega	curlynorm	rho-rho0detA
-0.0355 	0 	0.84694 	-0.00390201 	-0.0183738 	0	0.862904	0.379979	0	-0.385485	0.867141	0	0	0	0.946587	0.520712	0.0612374	-5.62281e-06

-0.0345 	0 	0.845368 	-0.00377429 	-0.017853 	0	0.861052	0.382665	0	-0.388193	0.865315	0	0	0	0.946	0.520814	0.059101	-5.49714e-06

-0.0335 	0 	0.84381 	-0.00364764 	-0.0173322 	0	0.859205	0.385326	0	-0.390875	0.863494	0	0	0	0.945417	0.520857	0.0569163	-5.37606e-06

-0.0325 	0 	0.842267 	-0.0035221 	-0.0168113 	0	0.857364	0.387959	0	-0.393528	0.861679	0	0	0	0.944839	0.520845	0.0546848	-5.25156e-06

-0.0315 	0 	0.840739 	-0.0033977 	-0.0162905 	0	0.855533	0.390558	0	-0.396148	0.859872	0	0	0	0.944266	0.52078	0.0524094	-5.12085e-06

-0.0305 	0 	0.839229 	-0.0032745 	-0.0157698 	0	0.853714	0.393121	0	-0.398732	0.858078	0	0	0	0.943698	0.520666	0.0500939	-4.98268e-06

-0.0295 	0 	0.837737 	-0.00315252 	-0.0152492 	0	0.85191	0.395644	0	-0.401274	0.856298	0	0	0	0.943137	0.520506	0.0477431	-4.83651e-06

-0.0285 	0 	0.836265 	-0.00303178 	-0.0147288 	0	0.850124	0.398122	0	-0.403773	0.854535	0	0	0	0.942582	0.520306	0.0453628	-4.68224e-06

-0.0275 	0 	0.834817 	-0.00291231 	-0.0142086 	0	0.84836	0.400551	0	-0.406222	0.852794	0	0	0	0.942035	0.52007	0.0429595	-4.52e-06

-0.0265 	0 	0.833395 	-0.00279412 	-0.0136886 	0	0.846622	0.402927	0	-0.408618	0.851078	0	0	0	0.941498	0.519803	0.0405404	-4.35013e-06

-0.0255 	0 	0.832001 	-0.00267723 	-0.013169 	0	0.844913	0.405247	0	-0.410957	0.84939	0	0	0	0.94097	0.519511	0.0381134	-4.17314e-06

-0.0245 	0 	0.830639 	-0.00256165 	-0.0126496 	0	0.843236	0.407505	0	-0.413234	0.847735	0	0	0	0.940454	0.519197	0.0356869	-3.98969e-06

-0.0235 	0 	0.829312 	-0.00244737 	-0.0121306 	0	0.841597	0.409699	0	-0.415447	0.846117	0	0	0	0.939951	0.518867	0.0332697	-3.80063e-06

-0.0225 	0 	0.828024 	-0.00233438 	-0.0116119 	0	0.839999	0.411824	0	-0.417591	0.844538	0	0	0	0.939461	0.518524	0.030871	-3.60703e-06

-0.0215 	0 	0.826777 	-0.00222268 	-0.0110935 	0	0.838446	0.413877	0	-0.419661	0.843005	0	0	0	0.938987	0.518173	0.0285002	-3.41023e-06

-0.0205 	0 	0.825574 	-0.00211224 	-0.0105755 	0	0.836942	0.415853	0	-0.421655	0.841519	0	0	0	0.93853	0.517819	0.0261668	-3.21178e-06

-0.0195 	0 	0.82442 	-0.00200303 	-0.0100579 	0	0.835492	0.41775	0	-0.423568	0.840086	0	0	0	0.93809	0.517466	0.0238805	-3.01338e-06

-0.0185 	0 	0.823316 	-0.00189503 	-0.00954059 	0	0.834098	0.419563	0	-0.425398	0.838709	0	0	0	0.93767	0.517118	0.0216509	-2.81687e-06

-0.0175 	0 	0.822266 	-0.0017882 	-0.00902364 	0	0.832766	0.42129	0	-0.427141	0.837392	0	0	0	0.93727	0.516779	0.0194875	-2.62399e-06

-0.0165 	0 	0.821271 	-0.00168249 	-0.00850703 	0	0.831497	0.422927	0	-0.428793	0.836139	0	0	0	0.936891	0.516454	0.0173995	-2.4363e-06

-0.0155 	0 	0.820335 	-0.00157786 	-0.00799073 	0	0.830296	0.424472	0	-0.430352	0.834952	0	0	0	0.936534	0.516148	0.0153963	-2.25481e-06

-0.0145 	0 	0.819459 	-0.00147426 	-0.00747473 	0	0.829166	0.425922	0	-0.431815	0.833834	0	0	0	0.936199	0.515865	0.0134863	-2.07969e-06

-0.0135 	0 	0.818645 	-0.00137163 	-0.006959 	0	0.82811	0.427273	0	-0.433179	0.83279	0	0	0	0.935888	0.515611	0.0116782	-1.91018e-06

-0.0125 	0 	0.817894 	-0.00126992 	-0.00644351 	0	0.82713	0.428525	0	-0.434442	0.831821	0	0	0	0.935601	0.515391	0.00997979	-1.74459e-06

-0.0115 	0 	0.817207 	-0.00116904 	-0.00592822 	0	0.826228	0.429674	0	-0.435602	0.830929	0	0	0	0.935338	0.515211	0.00839854	-1.58089e-06

-0.0105 	0 	0.816584 	-0.00106894 	-0.00541309 	0	0.825406	0.430719	0	-0.436657	0.830117	0	0	0	0.9351	0.515081	0.00694134	-1.41759e-06

-0.0095 	0 	0.816028 	-0.000969501 	-0.00489806 	0	0.824667	0.431659	0	-0.437605	0.829386	0	0	0	0.934888	0.515011	0.00561448	-1.2551e-06

-0.0085 	0 	0.815537 	-0.000870628 	-0.00438307 	0	0.824009	0.432493	0	-0.438447	0.828737	0	0	0	0.934701	0.515013	0.00442356	-1.09716e-06

-0.0075 	0 	0.815112 	-0.000772191 	-0.00386803 	0	0.823435	0.433221	0	-0.43918	0.828171	0	0	0	0.93454	0.515105	0.00337334	-9.51904e-07

-0.0065 	0 	0.814752 	-0.000674047 	-0.00335286 	0	0.822944	0.433843	0	-0.439807	0.827688	0	0	0	0.934405	0.515325	0.00246759	-8.31792e-07

-0.0055 	0 	0.814455 	-0.000576036 	-0.00283738 	0	0.822534	0.43436	0	-0.440326	0.827287	0	0	0	0.934297	0.515711	0.00170875	-7.51375e-07

-0.0045 	0 	0.81422 	-0.000477996 	-0.00232144 	0	0.822205	0.434775	0	-0.440743	0.826965	0	0	0	0.934213	0.51629	0.00109743	-7.22924e-07

-0.0035 	0 	0.814043 	-0.000379786 	-0.0018048 	0	0.821952	0.435091	0	-0.44106	0.826719	0	0	0	0.934153	0.517128	0.000631658	-7.51005e-07

-0.0025 	0 	0.813919 	-0.000281266 	-0.00128718 	0	0.821773	0.435316	0	-0.441284	0.826545	0	0	0	0.934112	0.51836	0.000305511	-8.32261e-07

-0.0015 	0 	0.813841 	-0.0001823 	-0.000768083 	0	0.821659	0.435457	0	-0.441425	0.826434	0	0	0	0.934089	0.520344	0.000107169	-9.49378e-07

-0.0005 	0 	0.813801 	-8.26502e-05 	-0.000246493 	0	0.821601	0.435529	0	-0.441495	0.826377	0	0	0	0.934077	0.52295	1.5728e-05	-9.36859e-07

0.0005 	0 	0.813788 	1.78443e-05 	0.000277817 	0	0.821584	0.435551	0	-0.441517	0.826358	0	0	0	0.934073	0.52352	1.51594e-06	-5.50152e-07

0.0015 	0 	0.813791 	0.000117859 	0.000800548 	0	0.821596	0.435535	0	-0.441503	0.826368	0	0	0	0.934072	0.519401	5.01005e-05	-8.36166e-07

0.0025 	0 	0.813814 	0.000215486 	0.00131662 	0	0.82166	0.435447	0	-0.441424	0.826425	0	0	0	0.934073	0.513125	0.000253435	-2.75998e-06

0.0035 	0 	0.813896 	0.000310669 	0.0018268 	0	0.821831	0.435224	0	-0.441207	0.826587	0	0	0	0.934079	0.510391	0.000688329	-3.61379e-06

0.0045 	0 	0.814075 	0.000405805 	0.0023374 	0	0.822125	0.434856	0	-0.440834	0.826875	0	0	0	0.934114	0.511635	0.00130566	8.15748e-07

0.0055 	0 	0.814362 	0.000502867 	0.00285007 	0	0.822521	0.43436	0	-0.440332	0.827268	0	0	0	0.934211	0.513285	0.0020507	2.7981e-06

0.0065 	0 	0.814748 	0.000599934 	0.00336397 	0	0.823013	0.433746	0	-0.439711	0.827756	0	0	0	0.934368	0.514147	0.00292963	-1.22111e-07

0.0075 	0 	0.81522 	0.000697323 	0.00387836 	0	0.823598	0.43302	0	-0.438977	0.828335	0	0	0	0.934564	0.514563	0.00394491	-1.55205e-06

0.0085 	0 	0.815768 	0.000795443 	0.0043931 	0	0.824275	0.432184	0	-0.438132	0.829005	0	0	0	0.934785	0.514896	0.00509384	-1.89896e-06

0.0095 	0 	0.816386 	0.000894495 	0.00490815 	0	0.82504	0.43124	0	-0.437179	0.829762	0	0	0	0.935028	0.515221	0.00637096	-1.87007e-06

0.0105 	0 	0.817068 	0.000994474 	0.00542354 	0	0.825889	0.430191	0	-0.43612	0.8306	0	0	0	0.935292	0.515559	0.00776968	-1.7984e-06

0.0115 	0 	0.817809 	0.00109535 	0.00593927 	0	0.826817	0.429038	0	-0.434956	0.831517	0	0	0	0.935576	0.515918	0.00928278	-1.80225e-06

0.0125 	0 	0.818607 	0.00119713 	0.00645537 	0	0.827821	0.427783	0	-0.433689	0.832508	0	0	0	0.935882	0.5163	0.0109025	-1.89449e-06

0.0135 	0 	0.819455 	0.00129985 	0.00697187 	0	0.828894	0.426429	0	-0.432323	0.833569	0	0	0	0.936207	0.5167	0.0126206	-2.04566e-06

0.0145 	0 	0.820352 	0.00140354 	0.00748877 	0	0.830035	0.424978	0	-0.430859	0.834696	0	0	0	0.93655	0.517114	0.0144287	-2.22213e-06

0.0155 	0 	0.821293 	0.00150826 	0.0080061 	0	0.831238	0.423435	0	-0.429302	0.835885	0	0	0	0.936909	0.517535	0.0163178	-2.40229e-06

0.0165 	0 	0.822276 	0.00161407 	0.00852384 	0	0.8325	0.421802	0	-0.427654	0.837133	0	0	0	0.937285	0.517958	0.0182793	-2.57787e-06

0.0175 	0 	0.823299 	0.001721 	0.00904201 	0	0.833818	0.420084	0	-0.42592	0.838436	0	0	0	0.937674	0.518377	0.0203044	-2.74892e-06

0.0185 	0 	0.82436 	0.00182909 	0.0095606 	0	0.835188	0.418284	0	-0.424104	0.839791	0	0	0	0.938078	0.518785	0.0223845	-2.91856e-06

0.0195 	0 	0.825459 	0.00193835 	0.0100796 	0	0.836606	0.416406	0	-0.42221	0.841193	0	0	0	0.938496	0.519176	0.0245114	-3.08966e-06

0.0205 	0 	0.826595 	0.00204882 	0.0105989 	0	0.838071	0.414455	0	-0.420243	0.842641	0	0	0	0.938927	0.519546	0.0266772	-3.26356e-06

0.0215 	0 	0.827766 	0.00216049 	0.0111187 	0	0.839577	0.412434	0	-0.418205	0.844131	0	0	0	0.939371	0.519888	0.0288742	-3.44011e-06

0.0225 	0 	0.828973 	0.00227338 	0.0116387 	0	0.841124	0.410349	0	-0.416102	0.845659	0	0	0	0.939829	0.520198	0.0310953	-3.61826e-06

0.0235 	0 	0.830214 	0.00238749 	0.0121591 	0	0.842706	0.408202	0	-0.413938	0.847223	0	0	0	0.940298	0.520473	0.0333338	-3.79653e-06

0.0245 	0 	0.831489 	0.00250282 	0.0126797 	0	0.844323	0.405998	0	-0.411716	0.848819	0	0	0	0.940781	0.520709	0.0355835	-3.97339e-06

0.0255 	0 	0.832797 	0.00261937 	0.0132005 	0	0.845969	0.403741	0	-0.40944	0.850445	0	0	0	0.941275	0.520906	0.0378388	-4.14738e-06

0.0265 	0 	0.834136 	0.00273713 	0.0137215 	0	0.847644	0.401434	0	-0.407115	0.852098	0	0	0	0.941781	0.521062	0.0400943	-4.31722e-06

0.0275 	0 	0.835506 	0.00285608 	0.0142426 	0	0.849343	0.399081	0	-0.404743	0.853776	0	0	0	0.942297	0.521174	0.0423455	-4.48177e-06

0.0285 	0 	0.836905 	0.00297622 	0.0147638 	0	0.851065	0.396686	0	-0.402328	0.855475	0	0	0	0.942824	0.521241	0.0445881	-4.6401e-06

0.0295 	0 	0.838331 	0.00309751 	0.0152851 	0	0.852806	0.39425	0	-0.399874	0.857192	0	0	0	0.943361	0.521263	0.0468184	-4.79155e-06

0.0305 	0 	0.839783 	0.00321995 	0.0158064 	0	0.854565	0.391778	0	-0.397382	0.858926	0	0	0	0.943906	0.521237	0.0490331	-4.93589e-06

0.0315 	0 	0.841259 	0.00334349 	0.0163276 	0	0.856338	0.389272	0	-0.394857	0.860675	0	0	0	0.94446	0.521164	0.0512294	-5.07344e-06

0.0325 	0 	0.842758 	0.00346813 	0.0168487 	0	0.858124	0.386735	0	-0.3923	0.862435	0	0	0	0.945022	0.521044	0.053405	-5.20513e-06

0.0335 	0 	0.844279 	0.00359382 	0.0173697 	0	0.85992	0.384169	0	-0.389714	0.864205	0	0	0	0.945591	0.520878	0.0555579	-5.33233e-06

0.0345 	0 	0.84582 	0.00372054 	0.0178904 	0	0.861725	0.381577	0	-0.387102	0.865983	0	0	0	0.946167	0.520667	0.0576865	-5.45577e-06

0.0355 	0 	0.847379 	0.00384824 	0.018411 	0	0.863537	0.378961	0	-0.384466	0.867767	0	0	0	0.946749	0.520413	0.0597894	-5.57306e-06

0.0365 	0 	0.848956 	0.0039769 	0.0189313 	0	0.865353	0.376324	0	-0.381808	0.869556	0	0	0	0.947337	0.520115	0.0618653	-5.6784e-06

0.0375 	0 	0.850549 	0.00410646 	0.0194512 	0	0.867173	0.373666	0	-0.379131	0.871347	0	0	0	0.947929	0.519776	0.0639122	-5.78189e-06

0.0385 	0 	0.852157 	0.00423688 	0.0199708 	0	0.868995	0.370991	0	-0.376435	0.87314	0	0	0	0.948526	0.5194	0.065927	-5.93553e-06

0.0395 	0 	0.85378 	0.00436814 	0.02049 	0	0.870817	0.3683	0	-0.373723	0.874932	0	0	0	0.949128	0.518981	0.0679088	-6.07598e-06

0.0405 	0 	0.855416 	0.00450019 	0.0210088 	0	0.872638	0.365595	0	-0.370997	0.876723	0	0	0	0.949734	0.518503	0.069861	-6.15133e-06

0.0415 	0 	0.857064 	0.00463299 	0.021527 	0	0.874457	0.362877	0	-0.368258	0.878511	0	0	0	0.950344	0.517969	0.0717865	-6.21622e-06

0.0425 	0 	0.858724 	0.00476651 	0.0220447 	0	0.876273	0.360147	0	-0.365508	0.880296	0	0	0	0.950957	0.517394	0.0736859	-6.27177e-06

0.0435 	0 	0.860394 	0.00490073 	0.0225618 	0	0.878085	0.357407	0	-0.362747	0.882077	0	0	0	0.951574	0.516785	0.07556	-6.31489e-06

0.0445 	0 	0.862074 	0.0050356 	0.0230783 	0	0.879892	0.354658	0	-0.359977	0.883853	0	0	0	0.952193	0.51614	0.0774089	-6.34827e-06

0.0455 	0 	0.863764 	0.00517108 	0.0235941 	0	0.881693	0.351901	0	-0.357199	0.885622	0	0	0	0.952814	0.515463	0.079233	-6.3756e-06

0.0465 	0 	0.865462 	0.00530713 	0.0241092 	0	0.883489	0.349137	0	-0.354413	0.887386	0	0	0	0.953438	0.514752	0.0810324	-6.39882e-06

0.0475 	0 	0.867168 	0.00544371 	0.0246236 	0	0.885278	0.346366	0	-0.351621	0.889142	0	0	0	0.954064	0.514011	0.0828072	-6.41818e-06

0.0485 	0 	0.868881 	0.00558079 	0.0251372 	0	0.887059	0.343589	0	-0.348823	0.89089	0	0	0	0.954692	0.51324	0.0845574	-6.4332e-06

0.0495 	0 	0.870601 	0.00571831 	0.0256501 	0	0.888833	0.340808	0	-0.34602	0.89263	0	0	0	0.955321	0.512439	0.0862832	-6.44329e-06

0.0505 	0 	0.872328 	0.00585625 	0.0261621 	0	0.890598	0.338022	0	-0.343213	0.894362	0	0	0	0.955951	0.51161	0.0879845	-6.44798e-06

0.0515 	0 	0.874059 	0.00599456 	0.0266733 	0	0.892354	0.335233	0	-0.340403	0.896084	0	0	0	0.956583	0.510754	0.0896613	-6.4471e-06

0.0525 	0 	0.875796 	0.00613321 	0.0271836 	0	0.8941	0.332441	0	-0.337589	0.897797	0	0	0	0.957215	0.50987	0.0913134	-6.44104e-06

0.0535 	0 	0.877538 	0.00627214 	0.027693 	0	0.895837	0.329647	0	-0.334773	0.899499	0	0	0	0.957848	0.508963	0.0929406	-6.43168e-06

0.0545 	0 	0.879283 	0.00641133 	0.0282015 	0	0.897564	0.326851	0	-0.331955	0.901192	0	0	0	0.958482	0.508032	0.0945421	-6.42521e-06

0.0555 	0 	0.881032 	0.00655073 	0.0287091 	0	0.89928	0.324053	0	-0.329136	0.902873	0	0	0	0.959116	0.507077	0.0961167	-6.42829e-06

0.0565 	0 	0.882783 	0.00669031 	0.0292157 	0	0.900986	0.321256	0	-0.326317	0.904543	0	0	0	0.95975	0.5061	0.0976623	-6.40348e-06

0.0575 	0 	0.884536 	0.00683 	0.0297213 	0	0.90268	0.318458	0	-0.323497	0.906202	0	0	0	0.960384	0.505092	0.0991796	-6.35539e-06

0.0585 	0 	0.886292 	0.0069698 	0.0302259 	0	0.904362	0.315661	0	-0.320678	0.907849	0	0	0	0.961017	0.504049	0.100672	-6.3247e-06

0.0595 	0 	0.888048 	0.00710964 	0.0307294 	0	0.906033	0.312865	0	-0.31786	0.909484	0	0	0	0.96165	0.502981	0.102141	-6.2952e-06

0.0605 	0 	0.889805 	0.00724949 	0.0312318 	0	0.907691	0.31007	0	-0.315044	0.911106	0	0	0	0.962282	0.501892	0.103585	-6.23203e-06

0.0615 	0 	0.891562 	0.00738932 	0.0317332 	0	0.909336	0.307278	0	-0.312228	0.912716	0	0	0	0.962914	0.500784	0.105004	-6.16054e-06

0.0625 	0 	0.893319 	0.00752908 	0.0322334 	0	0.910969	0.304487	0	-0.309416	0.914314	0	0	0	0.963544	0.499655	0.106396	-6.1116e-06

0.0635 	0 	0.895075 	0.00766875 	0.0327325 	0	0.91259	0.301699	0	-0.306605	0.915898	0	0	0	0.964173	0.498504	0.107761	-6.06568e-06

0.0645 	0 	0.89683 	0.00780827 	0.0332304 	0	0.914197	0.298913	0	-0.303798	0.917468	0	0	0	0.964801	0.497332	0.109099	-6.01757e-06

0.0655 	0 	0.898583 	0.00794759 	0.0337272 	0	0.91579	0.296132	0	-0.300994	0.919026	0	0	0	0.965427	0.496138	0.110408	-5.96556e-06

0.0665 	0 	0.900334 	0.00808667 	0.0342227 	0	0.917371	0.293354	0	-0.298194	0.920569	0	0	0	0.966051	0.494922	0.111687	-5.9099e-06

0.0675 	0 	0.902082 	0.00822548 	0.034717 	0	0.918937	0.29058	0	-0.295398	0.922099	0	0	0	0.966674	0.493685	0.112937	-5.85088e-06

0.0685 	0 	0.903827 	0.00836396 	0.0352101 	0	0.92049	0.287811	0	-0.292606	0.923615	0	0	0	0.967294	0.492427	0.114156	-5.78873e-06

0.0695 	0 	0.905568 	0.00850208 	0.0357019 	0	0.922028	0.285047	0	-0.28982	0.925116	0	0	0	0.967912	0.491147	0.115344	-5.72365e-06

0.0705 	0 	0.907305 	0.00863981 	0.0361924 	0	0.923552	0.282288	0	-0.287039	0.926603	0	0	0	0.968528	0.489845	0.116501	-5.6558e-06

0.0715 	0 	0.909036 	0.00877709 	0.0366815 	0	0.925061	0.279535	0	-0.284264	0.928075	0	0	0	0.969141	0.488523	0.117626	-5.58531e-06

0.0725 	0 	0.910763 	0.00891389 	0.0371694 	0	0.926555	0.276789	0	-0.281495	0.929532	0	0	0	0.969751	0.487179	0.118719	-5.51229e-06

0.0735 	0 	0.912483 	0.00905017 	0.0376559 	0	0.928034	0.274049	0	-0.278732	0.930974	0	0	0	0.970359	0.485814	0.119778	-5.43694e-06

0.0745 	0 	0.914198 	0.00918589 	0.038141 	0	0.929498	0.271316	0	-0.275977	0.932401	0	0	0	0.970963	0.484429	0.120805	-5.35938e-06

0.0755 	0 	0.915905 	0.00932102 	0.0386248 	0	0.930947	0.268591	0	-0.273229	0.933813	0	0	0	0.971564	0.483024	0.121798	-5.27975e-06

0.0765 	0 	0.917605 	0.0094555 	0.0391071 	0	0.93238	0.265873	0	-0.270489	0.935209	0	0	0	0.972162	0.481599	0.122757	-5.19815e-06

0.0775 	0 	0.919297 	0.00958931 	0.039588 	0	0.933798	0.263164	0	-0.267758	0.936589	0	0	0	0.972755	0.480151	0.123681	-5.11479e-06

0.0785 	0 	0.920981 	0.00972241 	0.0400674 	0	0.9352	0.260463	0	-0.265035	0.937954	0	0	0	0.973346	0.478681	0.124572	-5.02976e-06

0.0795 	0 	0.922655 	0.00985477 	0.0405453 	0	0.936586	0.257772	0	-0.262321	0.939302	0	0	0	0.973932	0.477192	0.125427	-4.9432e-06

0.0805 	0 	0.924321 	0.00998633 	0.0410218 	0	0.937955	0.25509	0	-0.259616	0.940635	0	0	0	0.974514	0.475683	0.126247	-4.85525e-06

0.0815 	0 	0.925977 	0.0101171 	0.0414967 	0	0.939309	0.252417	0	-0.256921	0.941952	0	0	0	0.975092	0.474155	0.127033	-4.76605e-06

0.0825 	0 	0.927622 	0.010247 	0.0419701 	0	0.940646	0.249755	0	-0.254236	0.943252	0	0	0	0.975666	0.472607	0.127783	-4.67573e-06

0.0835 	0 	0.929257 	0.010376 	0.0424419 	0	0.941967	0.247103	0	-0.251561	0.944536	0	0	0	0.976235	0.47104	0.128497	-4.58443e-06

0.0845 	0 	0.930881 	0.0105041 	0.0429122 	0	0.943272	0.244462	0	-0.248898	0.945803	0	0	0	0.976799	0.469453	0.129176	-4.49228e-06

0.0855 	0 	0.932493 	0.0106312 	0.0433808 	0	0.944559	0.241832	0	-0.246245	0.947055	0	0	0	0.977359	0.467847	0.12982	-4.3994e-06

0.0865 	0 	0.934094 	0.0107573 	0.0438479 	0	0.945831	0.239214	0	-0.243605	0.948289	0	0	0	0.977914	0.466222	0.130428	-4.30592e-06

0.0875 	0 	0.935682 	0.0108825 	0.0443133 	0	0.947085	0.236607	0	-0.240975	0.949507	0	0	0	0.978464	0.464579	0.131	-4.21197e-06

0.0885 	0 	0.937257 	0.0110066 	0.044777 	0	0.948323	0.234013	0	-0.238359	0.950708	0	0	0	0.979009	0.462917	0.131537	-4.11767e-06

0.0895 	0 	0.938819 	0.0111296 	0.0452391 	0	0.949544	0.231431	0	-0.235754	0.951893	0	0	0	0.979548	0.461237	0.132039	-4.02314e-06

0.0905 	0 	0.940368 	0.0112515 	0.0456995 	0	0.950748	0.228862	0	-0.233163	0.953061	0	0	0	0.980082	0.459539	0.132505	-3.92848e-06

0.0915 	0 	0.941902 	0.0113723 	0.0461582 	0	0.951935	0.226306	0	-0.230584	0.954212	0	0	0	0.980611	0.457822	0.132935	-3.83381e-06

0.0925 	0 	0.943423 	0.0114919 	0.0466151 	0	0.953105	0.223764	0	-0.228019	0.955346	0	0	0	0.981134	0.456089	0.133331	-3.73925e-06

0.0935 	0 	0.944929 	0.0116103 	0.0470703 	0	0.954258	0.221235	0	-0.225468	0.956464	0	0	0	0.981651	0.454337	0.133692	-3.64489e-06

0.0945 	0 	0.94642 	0.0117276 	0.0475238 	0	0.955394	0.218721	0	-0.222931	0.957565	0	0	0	0.982163	0.452569	0.134018	-3.55084e-06

0.0955 	0 	0.947896 	0.0118436 	0.0479755 	0	0.956514	0.21622	0	-0.220408	0.958649	0	0	0	0.982669	0.450784	0.13431	-3.45719e-06

0.0965 	0 	0.949357 	0.0119584 	0.0484254 	0	0.957616	0.213734	0	-0.217899	0.959716	0	0	0	0.983169	0.448982	0.134567	-3.36405e-06

0.0975 	0 	0.950802 	0.0120719 	0.0488734 	0	0.958701	0.211263	0	-0.215406	0.960767	0	0	0	0.983663	0.447163	0.134791	-3.27149e-06

0.0985 	0 	0.95223 	0.0121841 	0.0493197 	0	0.95977	0.208808	0	-0.212927	0.961801	0	0	0	0.984151	0.445328	0.134981	-3.17961e-06

0.0995 	0 	0.953643 	0.012295 	0.0497641 	0	0.960822	0.206367	0	-0.210464	0.962818	0	0	0	0.984633	0.443477	0.135138	-3.08849e-06

0.1005 	0 	0.955039 	0.0124046 	0.0502066 	0	0.961856	0.203942	0	-0.208017	0.963819	0	0	0	0.985109	0.44161	0.135262	-2.99821e-06

0.1015 	0 	0.956419 	0.0125129 	0.0506473 	0	0.962875	0.201533	0	-0.205585	0.964803	0	0	0	0.985578	0.439728	0.135354	-2.90884e-06

0.1025 	0 	0.957782 	0.0126198 	0.0510861 	0	0.963876	0.199139	0	-0.203169	0.965771	0	0	0	0.986042	0.437831	0.135414	-2.82046e-06

0.1035 	0 	0.959127 	0.0127253 	0.051523 	0	0.964861	0.196762	0	-0.200769	0.966723	0	0	0	0.986499	0.435918	0.135442	-2.73313e-06

0.1045 	0 	0.960456 	0.0128294 	0.0519579 	0	0.965829	0.194402	0	-0.198386	0.967658	0	0	0	0.986949	0.433991	0.135439	-2.6469e-06

0.1055 	0 	0.961767 	0.0129322 	0.052391 	0	0.966781	0.192058	0	-0.196019	0.968577	0	0	0	0.987394	0.432049	0.135406	-2.56185e-06

0.1065 	0 	0.96306 	0.0130336 	0.052822 	0	0.967716	0.189731	0	-0.19367	0.96948	0	0	0	0.987831	0.430093	0.135342	-2.47802e-06

0.1075 	0 	0.964336 	0.0131335 	0.0532512 	0	0.968635	0.18742	0	-0.191337	0.970367	0	0	0	0.988263	0.428123	0.135249	-2.39547e-06

0.1085 	0 	0.965594 	0.013232 	0.0536783 	0	0.969538	0.185127	0	-0.189021	0.971238	0	0	0	0.988688	0.42614	0.135127	-2.31426e-06

0.1095 	0 	0.966835 	0.0133291 	0.0541034 	0	0.970424	0.182851	0	-0.186723	0.972093	0	0	0	0.989106	0.424143	0.134976	-2.23444e-06

0.1105 	0 	0.968057 	0.0134248 	0.0545266 	0	0.971295	0.180593	0	-0.184442	0.972933	0	0	0	0.989518	0.422133	0.134797	-2.15606e-06

0.1115 	0 	0.969261 	0.013519 	0.0549477 	0	0.97215	0.178352	0	-0.182178	0.973756	0	0	0	0.989924	0.42011	0.134591	-2.07915e-06

0.1125 	0 	0.970447 	0.0136118 	0.0553668 	0	0.972989	0.176129	0	-0.179933	0.974565	0	0	0	0.990323	0.418074	0.134358	-2.00373e-06

0.1135 	0 	0.971616 	0.0137031 	0.0557838 	0	0.973813	0.173924	0	-0.177705	0.975358	0	0	0	0.990715	0.416026	0.134099	-1.92978e-06

0.1145 	0 	0.972766 	0.013793 	0.0561988 	0	0.974621	0.171736	0	-0.175495	0.976136	0	0	0	0.991101	0.413965	0.133814	-1.85725e-06

0.1155 	0 	0.973897 	0.0138814 	0.0566118 	0	0.975413	0.169567	0	-0.173303	0.976899	0	0	0	0.991481	0.411893	0.133505	-1.78607e-06

0.1165 	0 	0.975011 	0.0139684 	0.0570226 	0	0.976191	0.167416	0	-0.171129	0.977648	0	0	0	0.991854	0.40981	0.133171	-1.71619e-06

0.1175 	0 	0.976107 	0.0140539 	0.0574314 	0	0.976953	0.165283	0	-0.168974	0.978381	0	0	0	0.992221	0.407714	0.132814	-1.64764e-06

0.1185 	0 	0.977184 	0.014138 	0.0578381 	0	0.977701	0.163168	0	-0.166836	0.9791	0	0	0	0.992581	0.405608	0.132433	-1.5806e-06

0.1195 	0 	0.978244 	0.0142206 	0.0582426 	0	0.978433	0.161071	0	-0.164718	0.979805	0	0	0	0.992936	0.403492	0.132031	-1.51544e-06

0.1205 	0 	0.979285 	0.0143018 	0.058645 	0	0.979152	0.158993	0	-0.162617	0.980495	0	0	0	0.993283	0.401364	0.131607	-1.45273e-06

0.1215 	0 	0.980308 	0.0143815 	0.0590453 	0	0.979855	0.156934	0	-0.160535	0.981172	0	0	0	0.993625	0.399221	0.131162	-1.39386e-06

0.1225 	0 	0.981314 	0.0144598 	0.0594435 	0	0.980545	0.154893	0	-0.158472	0.981834	0	0	0	0.99396	0.397081	0.130698	-1.34244e-06

0.1235 	0 	0.982302 	0.0145367 	0.0598395 	0	0.98122	0.15287	0	-0.156427	0.982483	0	0	0	0.994289	0.394957	0.130215	-1.30097e-06

0.1245 	0 	0.983272 	0.0146121 	0.0602334 	0	0.981882	0.150866	0	-0.1544	0.983118	0	0	0	0.994612	0.392777	0.129713	-1.19144e-06

