x	y	rho	u	v	w	A11	A12	A13	A21	A22	A23	A31	A32	A33	omega	curlynorm	rho-rho0detA
0.25125 	0 	1.00882 	0.00554784 	0.0999995 	0	1.00293	-0.000167545	0	0.000167621	1.00293	0	0	0	1.00293	-6.13801e-07	0.000969406	-5.56978e-07

0.25375 	0 	1.00889 	0.00562707 	0.0999995 	0	1.00295	-0.000170046	0	0.000170122	1.00295	0	0	0	1.00295	-1.07644e-06	0.000971914	-5.60865e-07

0.25625 	0 	1.00896 	0.00570657 	0.0999995 	0	1.00298	-0.000172556	0	0.000172632	1.00298	0	0	0	1.00298	-1.32559e-06	0.000974812	-5.82797e-07

0.25875 	0 	1.00904 	0.00578639 	0.0999995 	0	1.003	-0.000175078	0	0.000175154	1.003	0	0	0	1.003	-1.31135e-06	0.00097809	-5.84127e-07

0.26125 	0 	1.00911 	0.00586656 	0.0999995 	0	1.00303	-0.00017761	0	0.000177687	1.00303	0	0	0	1.00303	-1.25699e-06	0.000981791	-5.86449e-07

0.26375 	0 	1.00918 	0.0059471 	0.0999995 	0	1.00305	-0.000180154	0	0.000180231	1.00305	0	0	0	1.00305	-1.20279e-06	0.000985625	-5.89055e-07

0.26625 	0 	1.00926 	0.006028 	0.0999995 	0	1.00308	-0.000182709	0	0.000182786	1.00308	0	0	0	1.00308	-1.11243e-06	0.000989298	-5.9149e-07

0.26875 	0 	1.00933 	0.00610925 	0.0999995 	0	1.0031	-0.000185274	0	0.000185352	1.0031	0	0	0	1.0031	-9.84223e-07	0.000992575	-5.93543e-07

0.27125 	0 	1.0094 	0.0061908 	0.0999995 	0	1.00313	-0.000187847	0	0.000187925	1.00313	0	0	0	1.00312	-8.33949e-07	0.000995268	-5.95149e-07

0.27375 	0 	1.00948 	0.0062726 	0.0999995 	0	1.00315	-0.000190428	0	0.000190506	1.00315	0	0	0	1.00315	-6.78018e-07	0.000997258	-5.96331e-07

0.27625 	0 	1.00955 	0.0063546 	0.0999995 	0	1.00317	-0.000193013	0	0.000193091	1.00317	0	0	0	1.00317	-5.3116e-07	0.000998515	-5.97137e-07

0.27875 	0 	1.00963 	0.00643673 	0.0999995 	0	1.0032	-0.000195602	0	0.00019568	1.0032	0	0	0	1.0032	-4.11881e-07	0.000999098	-5.97702e-07

0.28125 	0 	1.0097 	0.00651896 	0.0999995 	0	1.00322	-0.000198192	0	0.000198271	1.00322	0	0	0	1.00322	-3.44843e-07	0.000999168	-5.97965e-07

0.28375 	0 	1.00978 	0.00660124 	0.0999995 	0	1.00325	-0.000200784	0	0.000200863	1.00325	0	0	0	1.00325	-3.34837e-07	0.000998982	-5.98127e-07

0.28625 	0 	1.00985 	0.00668357 	0.0999995 	0	1.00327	-0.000203377	0	0.000203456	1.00327	0	0	0	1.00327	-3.59433e-07	0.000998772	-5.98524e-07

0.28875 	0 	1.00993 	0.00676594 	0.0999995 	0	1.0033	-0.000205972	0	0.00020605	1.0033	0	0	0	1.0033	-4.02448e-07	0.00099868	-5.99031e-07

0.29125 	0 	1.01 	0.00684837 	0.0999995 	0	1.00332	-0.000208568	0	0.000208647	1.00332	0	0	0	1.00332	-4.68035e-07	0.000998816	-5.99901e-07

0.29375 	0 	1.01008 	0.00693088 	0.0999995 	0	1.00335	-0.000211168	0	0.000211246	1.00335	0	0	0	1.00335	-5.63218e-07	0.000999306	-6.01134e-07

0.29625 	0 	1.01015 	0.0070135 	0.0999995 	0	1.00337	-0.000213771	0	0.000213849	1.00337	0	0	0	1.00337	-6.7164e-07	0.00100026	-6.02526e-07

0.29875 	0 	1.01023 	0.00709628 	0.0999995 	0	1.0034	-0.000216378	0	0.000216456	1.0034	0	0	0	1.0034	-7.70514e-07	0.00100171	-6.04188e-07

0.30125 	0 	1.0103 	0.00717924 	0.0999995 	0	1.00342	-0.000218992	0	0.00021907	1.00342	0	0	0	1.00342	-8.48113e-07	0.00100361	-6.06053e-07

0.30375 	0 	1.01038 	0.00726242 	0.0999995 	0	1.00345	-0.000221613	0	0.000221691	1.00345	0	0	0	1.00345	-8.94122e-07	0.00100588	-6.0803e-07

0.30625 	0 	1.01045 	0.00734584 	0.0999995 	0	1.00347	-0.000224241	0	0.00022432	1.00347	0	0	0	1.00347	-9.01585e-07	0.00100838	-6.10013e-07

0.30875 	0 	1.01053 	0.00742951 	0.0999995 	0	1.0035	-0.000226877	0	0.000226956	1.0035	0	0	0	1.0035	-8.69683e-07	0.00101093	-6.11892e-07

0.31125 	0 	1.0106 	0.00751344 	0.0999995 	0	1.00352	-0.000229521	0	0.0002296	1.00352	0	0	0	1.00352	-8.03727e-07	0.00101335	-6.13566e-07

0.31375 	0 	1.01068 	0.0075976 	0.0999994 	0	1.00355	-0.000232171	0	0.00023225	1.00355	0	0	0	1.00355	-7.13754e-07	0.00101549	-6.14953e-07

0.31625 	0 	1.01075 	0.00768196 	0.0999994 	0	1.00357	-0.000234827	0	0.000234906	1.00357	0	0	0	1.00357	-6.09047e-07	0.00101718	-6.16029e-07

0.31875 	0 	1.01083 	0.00776649 	0.0999994 	0	1.0036	-0.000237488	0	0.000237567	1.0036	0	0	0	1.0036	-4.96947e-07	0.00101835	-6.1678e-07

0.32125 	0 	1.01091 	0.00785113 	0.0999994 	0	1.00362	-0.000240152	0	0.000240231	1.00362	0	0	0	1.00362	-3.89408e-07	0.00101894	-6.17271e-07

0.32375 	0 	1.01098 	0.00793586 	0.0999994 	0	1.00365	-0.000242817	0	0.000242897	1.00365	0	0	0	1.00365	-3.0956e-07	0.00101901	-6.17372e-07

0.32625 	0 	1.01106 	0.00802061 	0.0999994 	0	1.00367	-0.000245484	0	0.000245564	1.00367	0	0	0	1.00367	-2.68077e-07	0.00101872	-6.1729e-07

0.32875 	0 	1.01113 	0.00810538 	0.0999994 	0	1.0037	-0.00024815	0	0.00024823	1.0037	0	0	0	1.0037	-2.4528e-07	0.00101824	-6.17335e-07

0.33125 	0 	1.01121 	0.00819015 	0.0999994 	0	1.00372	-0.000250816	0	0.000250896	1.00372	0	0	0	1.00372	-2.25791e-07	0.00101773	-6.17432e-07

0.33375 	0 	1.01129 	0.00827492 	0.0999994 	0	1.00375	-0.000253482	0	0.000253561	1.00375	0	0	0	1.00375	-2.07281e-07	0.00101729	-6.17587e-07

0.33625 	0 	1.01136 	0.0083597 	0.0999994 	0	1.00377	-0.000256147	0	0.000256226	1.00377	0	0	0	1.00377	-1.86708e-07	0.00101702	-6.17874e-07

0.33875 	0 	1.01144 	0.00844449 	0.0999994 	0	1.0038	-0.000258812	0	0.000258891	1.0038	0	0	0	1.0038	-1.67502e-07	0.00101695	-6.18275e-07

0.34125 	0 	1.01151 	0.00852934 	0.0999994 	0	1.00382	-0.000261477	0	0.000261556	1.00382	0	0	0	1.00382	-1.63176e-07	0.00101712	-6.18991e-07

0.34375 	0 	1.01159 	0.00861424 	0.0999994 	0	1.00385	-0.000264143	0	0.000264223	1.00385	0	0	0	1.00385	-1.93048e-07	0.00101756	-6.19955e-07

0.34625 	0 	1.01167 	0.00869923 	0.0999994 	0	1.00387	-0.000266813	0	0.000266892	1.00387	0	0	0	1.00387	-2.76336e-07	0.00101828	-6.20914e-07

0.34875 	0 	1.01174 	0.00878433 	0.0999994 	0	1.0039	-0.000269486	0	0.000269565	1.0039	0	0	0	1.0039	-4.25992e-07	0.00101922	-6.21953e-07

0.35125 	0 	1.01182 	0.00886955 	0.0999994 	0	1.00392	-0.000272165	0	0.000272244	1.00392	0	0	0	1.00392	-6.44388e-07	0.00102027	-6.22998e-07

0.35375 	0 	1.01189 	0.00895491 	0.0999994 	0	1.00395	-0.000274852	0	0.000274931	1.00395	0	0	0	1.00395	-9.14289e-07	0.00102132	-6.23987e-07

0.35625 	0 	1.01197 	0.00904039 	0.0999994 	0	1.00397	-0.000277547	0	0.000277627	1.00397	0	0	0	1.00397	-1.1771e-06	0.00102226	-6.24882e-07

0.35875 	0 	1.01205 	0.00912599 	0.0999994 	0	1.004	-0.000280251	0	0.00028033	1.004	0	0	0	1.004	-1.3169e-06	0.00102299	-6.25663e-07

0.36125 	0 	1.01212 	0.00921169 	0.0999994 	0	1.00402	-0.000282961	0	0.000283041	1.00403	0	0	0	1.00402	-1.22842e-06	0.00102347	-6.26324e-07

0.36375 	0 	1.0122 	0.00929747 	0.0999994 	0	1.00405	-0.000285672	0	0.000285752	1.00405	0	0	0	1.00405	-9.23938e-07	0.00102366	-6.26071e-07

0.36625 	0 	1.01228 	0.00938331 	0.0999994 	0	1.00408	-0.000288375	0	0.000288455	1.00408	0	0	0	1.00407	-5.25592e-07	0.00102373	-6.25333e-07

0.36875 	0 	1.01235 	0.00946918 	0.0999994 	0	1.0041	-0.000291066	0	0.000291147	1.0041	0	0	0	1.0041	2.49954e-07	0.00102371	-6.27751e-07

0.37125 	0 	1.01243 	0.00955507 	0.0999994 	0	1.00413	-0.000293742	0	0.000293823	1.00413	0	0	0	1.00413	1.62061e-06	0.00102322	-6.59271e-07

0.37375 	0 	1.0125 	0.00964096 	0.0999994 	0	1.00415	-0.000296397	0	0.000296479	1.00415	0	0	0	1.00415	2.83839e-06	0.00102247	-6.40223e-07

0.37625 	0 	1.01258 	0.00972685 	0.0999994 	0	1.00418	-0.000299033	0	0.000299114	1.00418	0	0	0	1.00418	3.90499e-06	0.00102211	-6.08929e-07

0.37875 	0 	1.01266 	0.00981276 	0.0999994 	0	1.0042	-0.000301658	0	0.000301738	1.0042	0	0	0	1.0042	5.48875e-06	0.00102184	-6.09058e-07

0.38125 	0 	1.01273 	0.00989867 	0.0999995 	0	1.00423	-0.000304281	0	0.00030436	1.00423	0	0	0	1.00423	6.89085e-06	0.0010214	-6.268e-07

0.38375 	0 	1.01281 	0.00998459 	0.0999995 	0	1.00425	-0.000306914	0	0.000306991	1.00425	0	0	0	1.00425	6.94567e-06	0.00102115	-6.27587e-07

0.38625 	0 	1.01288 	0.0100705 	0.0999995 	0	1.00428	-0.000309578	0	0.000309653	1.00428	0	0	0	1.00428	4.89175e-06	0.0010213	-6.27863e-07

0.38875 	0 	1.01296 	0.0101565 	0.0999995 	0	1.0043	-0.000312303	0	0.000312375	1.0043	0	0	0	1.0043	2.97609e-08	0.00102187	-6.28158e-07

0.39125 	0 	1.01304 	0.0102425 	0.0999995 	0	1.00433	-0.000315127	0	0.000315195	1.00433	0	0	0	1.00433	-8.18353e-06	0.00102285	-6.286e-07

0.39375 	0 	1.01311 	0.0103285 	0.0999995 	0	1.00435	-0.000318093	0	0.000318157	1.00435	0	0	0	1.00435	-1.94782e-05	0.00102415	-6.28925e-07

0.39625 	0 	1.01319 	0.0104145 	0.0999994 	0	1.00438	-0.000321238	0	0.0003213	1.00438	0	0	0	1.00438	-3.13577e-05	0.00102543	-6.28856e-07

0.39875 	0 	1.01327 	0.0105005 	0.0999993 	0	1.0044	-0.000324587	0	0.00032465	1.0044	0	0	0	1.0044	-3.90936e-05	0.00102623	-6.28575e-07

0.40125 	0 	1.01334 	0.0105864 	0.0999992 	0	1.00443	-0.000328115	0	0.000328189	1.00443	0	0	0	1.00443	-3.94583e-05	0.00102593	-6.29346e-07

0.40375 	0 	1.01342 	0.0106724 	0.0999991 	0	1.00445	-0.000331659	0	0.000331751	1.00445	0	0	0	1.00445	-3.24615e-05	0.0010239	-6.31466e-07

0.40625 	0 	1.01349 	0.0107582 	0.099999 	0	1.00448	-0.00033497	0	0.000335082	1.00448	0	0	0	1.00448	-1.91643e-05	0.00102021	-6.34055e-07

0.40875 	0 	1.01357 	0.0108441 	0.099999 	0	1.0045	-0.00033782	0	0.00033795	1.0045	0	0	0	1.0045	-1.40413e-06	0.00101558	-6.36371e-07

0.41125 	0 	1.01364 	0.0109299 	0.099999 	0	1.00453	-0.000340005	0	0.00034015	1.00453	0	0	0	1.00453	1.67963e-05	0.00101101	-6.37667e-07

0.41375 	0 	1.01372 	0.0110156 	0.0999991 	0	1.00455	-0.000341396	0	0.000341542	1.00455	0	0	0	1.00455	3.1411e-05	0.00100745	-6.36669e-07

0.41625 	0 	1.01379 	0.0111013 	0.0999992 	0	1.00458	-0.000342008	0	0.000342142	1.00458	0	0	0	1.00458	4.90115e-05	0.00100552	-6.31003e-07

0.41875 	0 	1.01387 	0.0111869 	0.0999993 	0	1.0046	-0.000342078	0	0.000342215	1.0046	0	0	0	1.0046	9.42305e-05	0.00100531	-6.224e-07

0.42125 	0 	1.01395 	0.0112726 	0.0999997 	0	1.00463	-0.000341528	0	0.000341732	1.00463	0	0	0	1.00463	0.000184365	0.001008	-6.19236e-07

0.42375 	0 	1.01402 	0.0113582 	0.1 	0	1.00465	-0.000339411	0	0.000339652	1.00465	0	0	0	1.00465	0.000292521	0.00101694	-6.23227e-07

0.42625 	0 	1.0141 	0.0114438 	0.100001 	0	1.00468	-0.000335361	0	0.00033555	1.00468	0	0	0	1.00468	0.00037714	0.00102959	-6.2483e-07

0.42875 	0 	1.01417 	0.0115293 	0.100002 	0	1.0047	-0.000330159	0	0.000330247	1.0047	0	0	0	1.0047	0.000436722	0.00103512	-6.17866e-07

0.43125 	0 	1.01425 	0.0116149 	0.100003 	0	1.00473	-0.000325132	0	0.000325109	1.00473	0	0	0	1.00473	0.0005097	0.00102819	-6.04641e-07

0.43375 	0 	1.01432 	0.0117005 	0.100005 	0	1.00475	-0.000321568	0	0.000321486	1.00475	0	0	0	1.00475	0.000629827	0.0010157	-5.97922e-07

0.43625 	0 	1.0144 	0.011786 	0.100006 	0	1.00478	-0.00032001	0	0.000319922	1.00478	0	0	0	1.00478	0.000748189	0.00100591	-6.16286e-07

0.43875 	0 	1.01447 	0.0118715 	0.100008 	0	1.0048	-0.000320095	0	0.00031993	1.0048	0	0	0	1.0048	0.000710721	0.000999713	-6.52306e-07

0.44125 	0 	1.01455 	0.0119569 	0.10001 	0	1.00483	-0.000322891	0	0.00032242	1.00483	0	0	0	1.00483	0.000395996	0.00102219	-6.71317e-07

0.44375 	0 	1.01462 	0.0120423 	0.10001 	0	1.00485	-0.00033299	0	0.000332008	1.00485	0	0	0	1.00485	-0.000119804	0.00119294	-6.54021e-07

0.44625 	0 	1.01469 	0.0121276 	0.100009 	0	1.00487	-0.000356675	0	0.000355359	1.00487	0	0	0	1.00487	-0.000692085	0.0016246	-6.26387e-07

0.44875 	0 	1.01477 	0.0122128 	0.100007 	0	1.0049	-0.000397538	0	0.000396094	1.0049	0	0	0	1.0049	-0.0013357	0.00224397	-6.1416e-07

0.45125 	0 	1.01484 	0.0122979 	0.100003 	0	1.00492	-0.000457082	0	0.00045541	1.00492	0	0	0	1.00492	-0.00206449	0.00299386	-6.09817e-07

0.45375 	0 	1.01491 	0.0123828 	0.0999966 	0	1.00495	-0.000538088	0	0.000536113	1.00495	0	0	0	1.00495	-0.00273712	0.00388847	-6.11568e-07

0.45625 	0 	1.01498 	0.0124677 	0.0999891 	0	1.00497	-0.000643889	0	0.000641693	1.00497	0	0	0	1.00497	-0.00352815	0.00490451	-6.19361e-07

0.45875 	0 	1.01506 	0.0125524 	0.099979 	0	1.00499	-0.000776527	0	0.000774418	1.00499	0	0	0	1.00499	-0.00461467	0.00594514	-6.30704e-07

0.46125 	0 	1.01513 	0.0126371 	0.099966 	0	1.00502	-0.000934731	0	0.000933004	1.00502	0	0	0	1.00502	-0.00555607	0.0068622	-6.43379e-07

0.46375 	0 	1.01521 	0.0127216 	0.0999512 	0	1.00504	-0.00111333	0	0.0011124	1.00504	0	0	0	1.00504	-0.00603794	0.00746545	-6.73154e-07

0.46625 	0 	1.01529 	0.0128061 	0.0999358 	0	1.00507	-0.00130171	0	0.00130197	1.00507	0	0	0	1.00507	-0.00615882	0.00754705	-7.62202e-07

0.46875 	0 	1.01536 	0.0128905 	0.0999204 	0	1.00509	-0.00148442	0	0.00148577	1.00509	0	0	0	1.0051	-0.00611669	0.00705358	-8.93329e-07

0.47125 	0 	1.01544 	0.0129747 	0.0999052 	0	1.00512	-0.00164821	0	0.00165036	1.00512	0	0	0	1.00512	-0.00609046	0.00611372	-1.01202e-06

0.47375 	0 	1.01551 	0.0130589 	0.09989 	0	1.00514	-0.00178395	0	0.00178677	1.00514	0	0	0	1.00514	-0.00615211	0.00485563	-1.10105e-06

0.47625 	0 	1.01558 	0.0131429 	0.0998744 	0	1.00517	-0.00188456	0	0.0018878	1.00517	0	0	0	1.00517	-0.00642358	0.00340602	-1.13613e-06

0.47875 	0 	1.01565 	0.0132269 	0.0998579 	0	1.00519	-0.00194671	0	0.00194985	1.00519	0	0	0	1.00519	-0.00699356	0.00199939	-1.06861e-06

0.48125 	0 	1.01572 	0.0133106 	0.0998395 	0	1.00521	-0.0019733	0	0.00197574	1.00521	0	0	0	1.00521	-0.00724788	0.00105868	-7.99379e-07

0.48375 	0 	1.01578 	0.0133942 	0.0998216 	0	1.00523	-0.00197613	0	0.0019786	1.00523	0	0	0	1.00523	-0.00612619	0.000977017	-4.03691e-07

0.48625 	0 	1.01585 	0.0134777 	0.0998088 	0	1.00525	-0.00195243	0	0.00195773	1.00525	0	0	0	1.00525	-0.00413678	0.00253324	-2.82145e-07

0.48875 	0 	1.01592 	0.0135638 	0.0998009 	0	1.00528	-0.00185929	0	0.00186699	1.00528	0	0	0	1.00528	-0.00216036	0.00577152	-4.38221e-07

0.49125 	0 	1.016 	0.01366 	0.099798 	0	1.0053	-0.00167043	0	0.00167774	1.0053	0	0	0	1.00531	-4.42268e-05	0.00942113	-1.66797e-07

0.49375 	0 	1.01605 	0.0137204 	0.0998007 	0	1.00532	-0.00139286	0	0.00140051	1.00531	0	0	0	1.00533	0.00293977	0.0135861	1.54281e-06

0.49625 	0 	1.0158 	0.0135622 	0.0998127 	0	1.00525	-0.0010166	0	0.00102869	1.00514	0	0	0	1.00532	0.0173837	0.0411495	8.63207e-06

0.49875 	0 	1.01111 	0.00974961 	0.0998876 	0	1.00384	-0.000485653	0	0.00049278	1.00349	0	0	0	1.0037	0.0374516	0.105651	4.23366e-05

