x	rho	u	v	p	e	uMax
0.39875	1.02194	0.0172456	0.0999999	0.736328	1.80129	0.101476
0.40125	1.02198	0.0172863	0.0999999	0.736364	1.80132	0.101483
0.40375	1.02201	0.017327	0.0999999	0.7364	1.80134	0.10149
0.40625	1.02205	0.0173676	0.0999999	0.736435	1.80137	0.101497
0.40875	1.02208	0.0174081	0.0999999	0.736471	1.80139	0.101504
0.41125	1.02212	0.0174485	0.0999999	0.736506	1.80142	0.101511
0.41375	1.02216	0.0174889	0.0999999	0.736542	1.80144	0.101518
0.41625	1.02219	0.0175291	0.0999998	0.736577	1.80147	0.101525
0.41875	1.02223	0.0175693	0.0999997	0.736612	1.80149	0.101531
0.42125	1.02226	0.0176094	0.0999996	0.736647	1.80152	0.101538
0.42375	1.02229	0.0176494	0.0999994	0.736682	1.80154	0.101545
0.42625	1.02233	0.0176893	0.0999992	0.736717	1.80156	0.101552
0.42875	1.02236	0.0177291	0.0999988	0.736751	1.80159	0.101558
0.43125	1.0224	0.0177688	0.0999983	0.736786	1.80161	0.101565
0.43375	1.02243	0.0178084	0.0999977	0.73682	1.80164	0.101571
0.43625	1.02246	0.017848	0.0999968	0.736854	1.80166	0.101577
0.43875	1.0225	0.0178874	0.0999956	0.736888	1.80169	0.101583
0.44125	1.02253	0.0179268	0.099994	0.736922	1.80171	0.101588
0.44375	1.02256	0.0179661	0.099992	0.736956	1.80174	0.101593
0.44625	1.0226	0.0180053	0.0999895	0.736989	1.80176	0.101598
0.44875	1.02263	0.0180444	0.0999866	0.737023	1.80178	0.101602
0.45125	1.02266	0.0180834	0.0999832	0.737056	1.8018	0.101605
0.45375	1.0227	0.0181223	0.0999793	0.737089	1.80183	0.101608
0.45625	1.02273	0.0181611	0.0999745	0.737122	1.80185	0.101611
0.45875	1.02276	0.0181998	0.0999686	0.737155	1.80187	0.101612
0.46125	1.0228	0.0182385	0.099962	0.737187	1.80189	0.101612
0.46375	1.02283	0.018277	0.0999547	0.73722	1.80191	0.101612
0.46625	1.02286	0.0183154	0.0999471	0.737252	1.80194	0.101611
0.46875	1.02289	0.0183538	0.099939	0.737285	1.80196	0.10161
0.47125	1.02292	0.0183921	0.0999306	0.737317	1.80199	0.101609
0.47375	1.02295	0.0184302	0.0999214	0.73735	1.80202	0.101607
0.47625	1.02298	0.0184681	0.0999116	0.737382	1.80204	0.101604
0.47875	1.02301	0.0185059	0.0999009	0.737414	1.80207	0.101601
0.48125	1.02304	0.0185439	0.0998892	0.737448	1.8021	0.101596
0.48375	1.02307	0.0185846	0.0998764	0.737483	1.80213	0.101591
0.48625	1.02311	0.0186265	0.0998627	0.737519	1.80216	0.101585
0.48875	1.02313	0.0186636	0.0998477	0.737542	1.80217	0.101577
0.49125	1.02312	0.0186737	0.0998282	0.737541	1.80218	0.10156
0.49375	1.02299	0.01863	0.0998046	0.737411	1.8021	0.101528
0.49625	1.02227	0.0181732	0.0997969	0.736694	1.80161	0.101438
0.49875	1.01575	0.0147965	0.0998965	0.730144	1.79706	0.100986
